"scientificName"
""
"Achillea alpina"
"Achillea millefolium"
"Achillea ptarmica"
"Aconitum delphinifolium"
"Aconitum paradoxum"
"Aconitum productum"
"Adoxa moschatellina"
"Agrostis anadyrensis"
"Agrostis capillaris"
"Agrostis clavata"
"Agrostis exarata"
"Agrostis mertensii"
"Agrostis scabra"
"Agrostis vinealis"
"Alchemilla filicaulis"
"Alchemilla glabra"
"Alchemilla monticola"
"Allium schoenoprasum"
"Alnus alnobetula  subsp. fruticosa"
"Alopecurus aequalis"
"Alopecurus arundinaceus"
"Alopecurus magellanicus"
"Alopecurus pratensis"
"Andromeda polifolia"
"Androsace chamaejasme"
"Androsace filiformis"
"Androsace gorodkovii  subsp. semiperennis"
"Androsace ochotensis"
"Androsace triflora"
"Anemonastrum richardsonii"
"Anemonastrum sibiricum"
"Anemonastrum villosissimum"
"Anemone multiceps"
"Anemone parviflora"
"Angelica gmelinii"
"Antennaria alpina"
"Antennaria dioica"
"Antennaria friesiana"
"Antennaria lanata"
"Antennaria monocephala"
"Anthoxanthum odoratum"
"Anthriscus sylvestris"
"Aphragmus eschscholtzianus"
"Arabidopsis lyrata  subsp. kamchatica"
"Arabidopsis lyrata  subsp. petraea"
"Arctagrostis latifolia"
"Arctanthemum arcticum"
"Arctodupontia"
"Arctophila fulva"
"Arctopoa eminens"
"Arctopoa subfastigiata"
"Arctostaphylos uva-ursi"
"Arctous alpina"
"Arctous rubra"
"Arenaria longipedunculata"
"Armeria maritima"
"Armeria scabra"
"Arnica lessingii"
"Arnica unalaschcensis"
"Artemisia arctisibirica"
"Artemisia campestris  subsp. borealis"
"Artemisia frigida"
"Artemisia furcata"
"Artemisia globularia"
"Artemisia glomerata"
"Artemisia kruhsiana"
"Artemisia leucophylla"
"Artemisia norvegica  subsp. saxatilis"
"Artemisia richardsoniana"
"Artemisia senjavinensis"
"Artemisia subarctica"
"Artemisia tilesii"
"Artemisia vulgaris"
"Aruncus dioicus"
"Askellia pygmaea"
"Aster alpinus"
"Astragalus aboriginum"
"Astragalus alpinus"
"Astragalus eucosmus"
"Astragalus frigidus"
"Astragalus hallii  var. hallii"
"Astragalus kolymensis"
"Astragalus laxmannii  subsp. laxmannii"
"Astragalus norvegicus"
"Astragalus polaris"
"Astragalus pseudoadsurgens"
"Astragalus schelichowii"
"Astragalus tolmaczevii"
"Astragalus tugarinovii"
"Astragalus umbellatus"
"Athyrium distentifolium"
"Athyrium filix-femina"
"Atriplex gmelinii"
"Barbarea orthoceras"
"Barbarea vulgaris"
"Beckmannia eruciformis"
"Beckmannia syzigachne"
"Bellis perennis"
"Betula fruticosa"
"Betula glandulosa"
"Betula nana"
"Betula pendula  subsp. mandshurica"
"Blechnum spicant"
"Botrychium boreale"
"Botrychium lanceolatum"
"Botrychium lunaria"
"Botrychium minganense"
"Botrychium multifidum"
"Botrychium pinnatum"
"Brassica rapa"
"Braya glabella"
"Braya humilis"
"Braya pilosa"
"Braya rosea"
"Braya siliquosa"
"Braya thorild-wulffii"
"Bromus inermis"
"Bromus pumpellianus"
"Bupleurum americanum"
"Bupleurum triradiatum"
"Calamagrostis angustifolia"
"Calamagrostis canadensis"
"Calamagrostis deschampsioides"
"Calamagrostis holmii"
"Calamagrostis inexpansa"
"Calamagrostis lapponica"
"Calamagrostis purpurascens"
"Calamagrostis purpurea"
"Calamagrostis sesquiflora"
"Calamagrostis stricta"
"Callitriche hamulata"
"Callitriche heterophylla"
"Caltha palustris"
"Campanula lasiocarpa"
"Campanula uniflora"
"Capsella bursa-pastoris"
"Cardamine bellidifolia"
"Cardamine blaisdellii"
"Cardamine digitata"
"Cardamine macrophylla"
"Cardamine microphylla"
"Cardamine purpurea"
"Cardamine umbellata"
"Cardamine victoris"
"Carex accrescens"
"Carex albicans  var. australis"
"Carex anthoxanthea"
"Carex appendiculata"
"Carex aquatilis"
"Carex aquatilis  var. minor"
"Carex arctogena"
"Carex atrofusca"
"Carex bicolor"
"Carex bigelowii"
"Carex bonanzensis"
"Carex brunnescens"
"Carex capitata"
"Carex cespitosa"
"Carex chordorrhiza"
"Carex duriuscula"
"Carex eleusinoides"
"Carex enervis"
"Carex fuliginosa"
"Carex glacialis"
"Carex glareosa"
"Carex globularis"
"Carex gmelinii"
"Carex gynocrates"
"Carex holostoma"
"Carex krausei"
"Carex kreczetoviczii"
"Carex lachenalii"
"Carex lapponica"
"Carex laxa"
"Carex ledebouriana"
"Carex lenticularis"
"Carex lenticularis  var. lipocarpa"
"Carex limosa"
"Carex lyngbyei"
"Carex mackenziei"
"Carex macrochaeta"
"Carex magellanica  subsp. irrigua"
"Carex marina"
"Carex maritima"
"Carex media"
"Carex melanocarpa"
"Carex membranacea"
"Carex microchaeta"
"Carex micropoda"
"Carex nardina"
"Carex norvegica"
"Carex obtusata"
"Carex pediformis"
"Carex petricosa"
"Carex pluriflora"
"Carex podocarpa"
"Carex ramenskii"
"Carex rariflora"
"Carex rostrata"
"Carex rotundata"
"Carex rupestris"
"Carex saxatilis"
"Carex scirpoidea"
"Carex scita  var. riishirensis"
"Carex stylosa"
"Carex subspathacea"
"Carex tenuiflora"
"Carex ursina"
"Carex utriculata"
"Carex vaginata"
"Carex van-heurckii"
"Carex williamsii"
"Cassiope ericoides"
"Cassiope lycopodioides"
"Cassiope tetragona"
"Castilleja arctica"
"Castilleja caudata"
"Castilleja elegans"
"Castilleja hyparctica"
"Castilleja hyperborea"
"Castilleja pallida  var. yukonis"
"Castilleja pavlovii"
"Castilleja pseudohyperborea"
"Castilleja rubra"
"Cerastium arcticum"
"Cerastium arvense"
"Cerastium beeringianum"
"Cerastium fischerianum"
"Cerastium fontanum"
"Cerastium fontanum  subsp. vulgare"
"Cerastium maximum"
"Cerastium regelii"
"Chamaedaphne calyculata"
"Chenopodium album"
"Chenopodium karoi"
"Cherleria dicranoides"
"Chrysanthemum integrifolium"
"Chrysosplenium alternifolium"
"Chrysosplenium rimosum"
"Chrysosplenium rosendahlii"
"Chrysosplenium tetrandrum"
"Chrysosplenium wrightii"
"Cicuta virosa"
"Claytonia acutifolia"
"Claytonia arctica"
"Claytonia eschscholtzii"
"Claytonia sarmentosa"
"Claytonia tuberosa"
"Claytoniella vassilievii"
"Cnidium cnidiifolium"
"Cochlearia groenlandica"
"Cochlearia officinalis"
"Comarum palustre"
"Comastoma tenellum"
"Conioselinum chinense"
"Coptis trifolia"
"Corallorhiza trifida"
"Corispermum crassifolium"
"Cornus × unalaschkensis"
"Cornus suecica"
"Corydalis arctica"
"Corydalis sibirica"
"Crepis chrysantha"
"Crepis tectorum"
"Crucihimalaya bursifolia"
"Cryptogramma acrostichoides"
"Cryptogramma crispa"
"Cryptogramma sitchensis"
"Cryptogramma stelleri"
"Cypripedium guttatum"
"Cystopteris fragilis"
"Cystopteris montana"
"Dactylis glomerata"
"Dactylorhiza aristata"
"Dactylorhiza incarnata"
"Dactylorhiza viridis"
"Dasiphora fruticosa"
"Delphinium brachycentrum"
"Delphinium chamissonis"
"Delphinium middendorffii"
"Deschampsia cespitosa"
"Deschampsia cespitosa  subsp. cespitosa"
"Deschampsia cespitosa  subsp. septentrionalis"
"Descurainia sophioides"
"Dianthus repens"
"Diapensia lapponica"
"Dicentra peregrina"
"Diphasiastrum alpinum"
"Draba"
"Draba arctica"
"Draba arctogena"
"Draba borealis"
"Draba chamissonis"
"Draba cinerea"
"Draba corymbosa"
"Draba crassifolia"
"Draba eschscholtzii"
"Draba fladnizensis"
"Draba glabella"
"Draba grandis"
"Draba juvenilis"
"Draba lactea"
"Draba lonchocarpa"
"Draba micropetala"
"Draba nemorosa"
"Draba nivalis"
"Draba norvegica"
"Draba oblongata"
"Draba oxycarpa"
"Draba palanderiana"
"Draba parvisiliquosa"
"Draba pauciflora"
"Draba pilosa"
"Draba sibirica"
"Draba stenoloba"
"Draba stenopetala"
"Draba subcapitata"
"Draba tschuktschorum"
"Dracocephalum palmatum"
"Drosera rotundifolia"
"Dryas ajanensis"
"Dryas grandis"
"Dryas incisa"
"Dryas integrifolia"
"Dryas integrifolia  subsp. crenulata"
"Dryas octopetala"
"Dryopteris expansa"
"Dryopteris fragrans"
"Dupontia fisheri"
"Eleocharis acicularis"
"Eleocharis palustris"
"Eleocharis uniglumis"
"Elymus alaskanus"
"Elymus confusus"
"Elymus fibrosus"
"Elymus jacutensis"
"Elymus macrourus"
"Elymus repens"
"Elymus trachycaulus"
"Endocellion glaciale"
"Endocellion sibiricum"
"Epilobium anagallidifolium"
"Epilobium angustifolium"
"Epilobium ciliatum"
"Epilobium davuricum"
"Epilobium hornemannii"
"Epilobium lactiflorum"
"Epilobium latifolium"
"Epilobium palustre"
"Equisetum arvense"
"Equisetum fluviatile"
"Equisetum palustre"
"Equisetum pratense"
"Equisetum scirpoides"
"Equisetum sylvaticum"
"Equisetum variegatum"
"Eremogone capillaris"
"Eremogone tschuktschorum"
"Erigeron acris"
"Erigeron alpicola"
"Erigeron compositus"
"Erigeron eriocephalus"
"Erigeron humilis"
"Erigeron hyperboreus"
"Eriophorum angustifolium"
"Eriophorum brachyantherum"
"Eriophorum callitrix"
"Eriophorum chamissonis"
"Eriophorum medium"
"Eriophorum scheuchzeri"
"Eriophorum tolmatchevii"
"Eriophorum vaginatum"
"Eritrichium aretioides"
"Eritrichium sericeum"
"Eritrichium tschuktschorum"
"Eritrichium villosum"
"Erysimum cheiranthoides"
"Erysimum redowskii"
"Erythranthe guttata"
"Euphrasia mollis"
"Eurybia sibirica"
"Eutrema edwardsii"
"Fallopia convolvulus"
"Festuca altaica"
"Festuca auriculata"
"Festuca baffinensis"
"Festuca brachyphylla"
"Festuca brevissima"
"Festuca edlundiae"
"Festuca hyperborea"
"Festuca lenensis"
"Festuca ovina"
"Festuca rubra"
"Festuca vivipara"
"Festuca viviparoidea"
"Gagea serotina"
"Galeopsis tetrahit"
"Galium boreale"
"Galium spurium  subsp. spurium"
"Galium triflorum"
"Galium verum"
"Gentiana algida"
"Gentiana glauca"
"Gentiana prostrata"
"Gentianella amarella"
"Gentianella auriculata"
"Gentianella propinqua"
"Gentianopsis barbata"
"Gentianopsis detonsa"
"Geranium erianthum"
"Geum aleppicum"
"Geum calthifolium"
"Geum glaciale"
"Geum macrophyllum"
"Geum rossii"
"Gnaphalium uliginosum"
"Gymnocarpium dryopteris"
"Gymnocarpium jessoense  subsp. parvulum"
"Hedysarum americanum"
"Hedysarum hedysaroides"
"Helictochloa dahurica"
"Helictotrichon krylovii"
"Heracleum lanatum"
"Hierochloe alpina"
"Hierochloe odorata"
"Hierochloe pauciflora"
"Hippuris lanceolata"
"Hippuris tetraphylla"
"Hippuris vulgaris"
"Honckenya peploides"
"Honckenya peploides  subsp. major"
"Hordeum brachyantherum"
"Hordeum brevisubulatum"
"Hordeum pubiflorum"
"Huperzia appressa"
